row_type,family,seed,injected_rate,metric,value,ci_low,ci_high,status_or_scope,trace_sha256,source_task
seed_metric,readout_error,202607162207,0.005,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,f0e01cec129268a146e53c01fc67ccd4b5d3625b7ee539b96eebb3e7c2ba8eeb,T5.2.2
seed_metric,readout_error,202607162207,0.005,readout_misclassification_rate,0.0048828125,,,simulator_evaluator_truth,f0e01cec129268a146e53c01fc67ccd4b5d3625b7ee539b96eebb3e7c2ba8eeb,T5.2.2
seed_metric,readout_error,202607162207,0.005,nonzero_virtual_rotation_rate,0.0048828125,,,simulator_evaluator_truth,f0e01cec129268a146e53c01fc67ccd4b5d3625b7ee539b96eebb3e7c2ba8eeb,T5.2.2
seed_metric,readout_error,202607162207,0.005,mean_abs_virtual_rotation_rad,0.0015451216544224468,,,simulator_evaluator_truth,f0e01cec129268a146e53c01fc67ccd4b5d3625b7ee539b96eebb3e7c2ba8eeb,T5.2.2
seed_metric,readout_error,202607162207,0.005,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,f0e01cec129268a146e53c01fc67ccd4b5d3625b7ee539b96eebb3e7c2ba8eeb,T5.2.2
channel_intervention,readout_error,202607162207,0.01,channel_spec_sha256,d0774cb05ceee5496ee5e4c6e019ce4696e598f8284d0088daea25cf6151f025,,,exactly_one_registered_channel_changes,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,bit_event_rate,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,logical_backaction_rate,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,phase_event_rate,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,readout_misclassification_rate,0.009521484375,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,nonzero_virtual_rotation_rate,0.009521484375,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,mean_abs_virtual_rotation_rad,0.002695592567158304,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
seed_metric,readout_error,202607162207,0.01,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,2a2667ec869599df02f1cf3708e4245ce2751ed723f7f609d1ca818a6c56599f,T5.2.2
channel_intervention,readout_error,202607162207,0.02,channel_spec_sha256,b5e970280a1f430fe9d8a098e0a7c8093a3dd3296ff7a6972eadfa57e105d750,,,exactly_one_registered_channel_changes,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,bit_event_rate,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,logical_backaction_rate,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,phase_event_rate,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,readout_misclassification_rate,0.0206298828125,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,nonzero_virtual_rotation_rate,0.0206298828125,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,mean_abs_virtual_rotation_rad,0.0065088625750727245,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
seed_metric,readout_error,202607162207,0.02,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,4786c302abccd5ca98d45608dc6f3a4b8dd212738b5a2fc4ea70838eb74ca8e1,T5.2.2
channel_intervention,readout_error,202607162207,0.04,channel_spec_sha256,e9a9da36c5227bbd28b9b8391821e0a11cfc53824fd79b488f54d7955a8a15c7,,,exactly_one_registered_channel_changes,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,bit_event_rate,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,logical_backaction_rate,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,phase_event_rate,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,readout_misclassification_rate,0.041748046875,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,nonzero_virtual_rotation_rate,0.041748046875,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,mean_abs_virtual_rotation_rad,0.012806900278654342,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
seed_metric,readout_error,202607162207,0.04,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,7cb7ebe2ff7382ba6d6b7bbacaa538ab091d6be82200696f23d7ee72cb95b978,T5.2.2
channel_intervention,readout_error,202607162207,0.08,channel_spec_sha256,ee0835bd78281199d4771082682014ca881fa285d6076ed2020db1df93f974bc,,,exactly_one_registered_channel_changes,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,bit_event_rate,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,logical_backaction_rate,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,phase_event_rate,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,readout_misclassification_rate,0.0816650390625,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,nonzero_virtual_rotation_rate,0.0816650390625,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,mean_abs_virtual_rotation_rad,0.025213065670188224,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
seed_metric,readout_error,202607162207,0.08,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,85c0538939d69851de217d625dd64f67b15e2406831ab608c5c55968ce002e0e,T5.2.2
channel_intervention,readout_error,202607162208,0.0,channel_spec_sha256,35d64f19f07650c341ae64a5dddf573e7bbd894648e292b5f1ff6a1c1ba231f0,,,exactly_one_registered_channel_changes,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,bit_event_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,logical_backaction_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,phase_event_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,readout_misclassification_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,nonzero_virtual_rotation_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,mean_abs_virtual_rotation_rad,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
seed_metric,readout_error,202607162208,0.0,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,d870fe4e5b8b8c93c34154083c03d0b7f9dedc1d783ab4d086999e9e52033e17,T5.2.2
channel_intervention,readout_error,202607162208,0.005,channel_spec_sha256,9187bf5789abf26d6bdcc5a5fa334ea639f8de4c4955a708e48382ec442b2028,,,exactly_one_registered_channel_changes,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,bit_event_rate,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,logical_backaction_rate,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,phase_event_rate,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,readout_misclassification_rate,0.00537109375,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,nonzero_virtual_rotation_rate,0.00537109375,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,mean_abs_virtual_rotation_rad,0.001678429118901308,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
seed_metric,readout_error,202607162208,0.005,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,10719ab599b119396cfdc8c49adf2e2c1c4629c037e85ff7876abc90e19762ce,T5.2.2
channel_intervention,readout_error,202607162208,0.01,channel_spec_sha256,d0774cb05ceee5496ee5e4c6e019ce4696e598f8284d0088daea25cf6151f025,,,exactly_one_registered_channel_changes,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,bit_event_rate,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,logical_backaction_rate,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,phase_event_rate,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,readout_misclassification_rate,0.010986328125,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,nonzero_virtual_rotation_rate,0.010986328125,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,mean_abs_virtual_rotation_rad,0.0034055197507795974,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
seed_metric,readout_error,202607162208,0.01,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,35abda21dcccded2eacaac575e5378592ad799e037588f9196917d89832d3427,T5.2.2
channel_intervention,readout_error,202607162208,0.02,channel_spec_sha256,b5e970280a1f430fe9d8a098e0a7c8093a3dd3296ff7a6972eadfa57e105d750,,,exactly_one_registered_channel_changes,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,bit_event_rate,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,logical_backaction_rate,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,phase_event_rate,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,readout_misclassification_rate,0.0225830078125,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,nonzero_virtual_rotation_rate,0.0225830078125,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,mean_abs_virtual_rotation_rad,0.0071338037881674065,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
seed_metric,readout_error,202607162208,0.02,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,e4b40fc11f31bad132db0bea7da3f9d0a9c7d924342ec3cc0a3c445ecb899971,T5.2.2
channel_intervention,readout_error,202607162208,0.04,channel_spec_sha256,e9a9da36c5227bbd28b9b8391821e0a11cfc53824fd79b488f54d7955a8a15c7,,,exactly_one_registered_channel_changes,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,bit_event_rate,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,logical_backaction_rate,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,phase_event_rate,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,readout_misclassification_rate,0.0440673828125,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,nonzero_virtual_rotation_rate,0.0440673828125,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,mean_abs_virtual_rotation_rad,0.013659907266027761,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
seed_metric,readout_error,202607162208,0.04,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,0893b7fdc08c9ab671488f59c6c9f86d5fdfcc8a0f5b8f7dc14bf8e02d8159c0,T5.2.2
channel_intervention,readout_error,202607162208,0.08,channel_spec_sha256,ee0835bd78281199d4771082682014ca881fa285d6076ed2020db1df93f974bc,,,exactly_one_registered_channel_changes,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,bit_event_rate,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,bit_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,logical_backaction_rate,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,phase_event_rate,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,phase_nonzero_backaction_rate,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,mean_abs_continuous_backaction_x,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,phase_z_basis_outcome_toggle_rate,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,readout_misclassification_rate,0.0838623046875,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,nonzero_virtual_rotation_rate,0.0838623046875,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,mean_abs_virtual_rotation_rad,0.025957611121491714,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_metric,readout_error,202607162208,0.08,faulted_label_change_rate,0.0,,,simulator_evaluator_truth,2740a7cc4c12994ae67917cc2254f181ca55feda3766fedd0bcd88217bf9e71f,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,bit_event_rate,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,bit_outcome_toggle_rate,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,logical_backaction_rate,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,phase_event_rate,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,phase_nonzero_backaction_rate,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,mean_abs_continuous_backaction_x,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,phase_z_basis_outcome_toggle_rate,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
seed_cluster_summary,ancilla_bit_flip,,0.0,readout_misclassification_rate,0.0,0.0,0.0,whole_seed_cluster_bootstrap,,T5.2.2
