row_type,sequence,split,trajectory_index,step,outcome,teacher_native,action_source,p_g,hidden_json,raw_residual_json,physical_residual_json,metric,value,detail_json
fixed_teacher_trace,alternating_eg,fixed_native,,36,e,True,frozen_teacher_native,,"[-0.016927569888275217, 0.11734981569263639, -0.1302746304944651, -0.1592339024887546, -0.10906739626471647, 0.1426778131378474, 0.039149667441831015, 0.11764568686061219, -0.1597342403798628, 0.1169948838959363]","[0.17866486737597406, 0.015245961225780017, -0.03548900936125265, 0.09740500216724081, 0.07271163304187081, 0.0433056978982364, 0.0053604892933595966, 0.026280927026854087, -0.04654978145967041, -0.028294715270217756, 0.01749152169996523, 0.08307837539118122, 0.07530510704592269, 0.016577138762004187, 0.0077417720101848435]","[0.35357553920100515, 0.030489560163815956, -0.07094823550350389, 0.19419623169110053, 0.14516752353623952, 0.08655729318802223, 0.01072087589934517, 0.05254975613075518, -0.09303237589281088, -0.056574333713697154, 0.034979476110276145, 0.1657755310123498, 0.15032616196554172, 0.03315124090906977, 0.007741617346103578]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,37,g,True,frozen_teacher_native,,"[0.15828069058940458, 0.017223459967747438, 0.04422356692252736, 0.02625028675727688, 0.0599771212417219, -0.0072035742938208235, 0.08085848150387796, -0.020235290395277727, 0.015574122098610163, -0.001293067309493121]","[0.12426081559430259, 0.010436169723307985, -0.029445764382680435, 0.07147856293571507, 0.04865259893535034, 0.029948354539873136, -0.00336487013327614, 0.026562959657041363, -0.03377596404416301, -0.01234216607310505, 0.009829088999225969, 0.06724953874353752, 0.0517431594697792, 0.013649277331344247, 0.011348082141582025]","[0.2472503622006873, 0.02087158171881571, -0.05887451397341035, 0.14271415760815903, 0.09722849424900615, 0.05987880830371431, -0.006729714867840133, 0.053113427785874925, -0.06752625170396816, -0.024683078842177263, 0.019657544957565765, 0.13429668622503263, 0.10339406121859264, 0.027296859523546633, 0.011347595035236867]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,38,e,True,frozen_teacher_native,,"[-0.016927569482072396, 0.1173498157890126, -0.1302746304275549, -0.15923390305279156, -0.10906739553109117, 0.14267781395596194, 0.0391496669810818, 0.11764568796089844, -0.15973424046902007, 0.11699488421775502]","[0.1786648675464772, 0.015245961242217122, -0.03548900939479767, 0.09740500225084864, 0.07271163311126844, 0.043305697943971204, 0.005360489309718759, 0.026280927044328325, -0.04654978150012258, -0.02829471530539469, 0.017491521719042488, 0.08307837546347975, 0.07530510711992862, 0.016577138776042968, 0.0077417720056664995]","[0.3535755395313537, 0.030489560196682527, -0.0709482355705095, 0.19419623185673968, 0.14516752367430355, 0.0865572932793205, 0.010720875932062555, 0.05254975616567952, -0.09303237597354017, -0.05657433378399473, 0.03497947614841899, 0.16577553115595342, 0.15032616211271738, 0.033151240937139614, 0.007741617341585505]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,39,g,True,frozen_teacher_native,,"[0.1582806908415367, 0.017223460058770568, 0.044223566956694424, 0.026250286323223616, 0.059977121643779545, -0.007203573716974817, 0.08085848135054974, -0.020235289773327364, 0.015574122028466175, -0.001293067038286539]","[0.12426081573451327, 0.010436169735959205, -0.029445764408754863, 0.07147856300427809, 0.04865259899129512, 0.029948354575733624, -0.0033648701211734713, 0.026562959672833786, -0.03377596407875129, -0.012342166100446547, 0.009829089014304437, 0.06724953880447233, 0.05174315953014105, 0.0136492773431202, 0.011348082139835129]","[0.24725036247682292, 0.02087158174411539, -0.05887451402551401, 0.14271415774458684, 0.09722849436063129, 0.059878808375371, -0.006729714843635069, 0.0531134278174375, -0.06752625177306586, -0.02468307889685193, 0.019657544987719787, 0.13429668634635275, 0.1033940613389937, 0.027296859547094154, 0.011347595033490197]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,40,e,True,frozen_teacher_native,,"[-0.016927569286109008, 0.11734981587004233, -0.13027463039536216, -0.15923390319579522, -0.10906739531519798, 0.14267781430853435, 0.039149667028803264, 0.11764568830167776, -0.15973424051682064, 0.11699488440015146]","[0.17866486764194422, 0.015245961250677847, -0.03548900941299763, 0.09740500229781895, 0.07271163314824731, 0.04330569796739506, 0.00536048931614313, 0.02628092705723017, -0.046549781524398245, -0.02829471532207853, 0.017491521728622707, 0.08307837550789987, 0.07530510716062347, 0.01657713878444241, 0.007741772006026914]","[0.3535755397163203, 0.030489560213600043, -0.07094823560686363, 0.19419623194979463, 0.14516752374787167, 0.08655729332608046, 0.010720875944910929, 0.0525497561914654, -0.09303237602198644, -0.056574333817335704, 0.03497947616757356, 0.1657755312441833, 0.15032616219364728, 0.03315124095393388, 0.007741617341945898]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,41,g,True,frozen_teacher_native,,"[0.158280690945424, 0.017223460122038785, 0.04422356697357111, 0.02625028621875041, 0.05997712174640527, -0.007203573477944836, 0.08085848142902195, -0.020235289597873466, 0.015574121999884756, -0.001293066897216323]","[0.12426081580210771, 0.010436169741786825, -0.029445764421009626, 0.07147856303734217, 0.04865259901730631, 0.029948354592019947, -0.003364870116628101, 0.026562959681897994, -0.03377596409616261, -0.012342166112208652, 0.009829089021053278, 0.0672495388357414, 0.051743159558852087, 0.013649277349056854, 0.011348082140346447]","[0.24725036260994568, 0.020871581755769364, -0.0588745140500023, 0.14271415781037827, 0.0972284944125307, 0.05987880840791445, -0.006729714834544432, 0.053113427835553124, -0.0675262518078488, -0.024683078920372557, 0.019657545001216168, 0.13429668640860892, 0.1033940613962623, 0.02729685955896525, 0.01134759503400145]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,42,e,True,frozen_teacher_native,,"[-0.016927569205457463, 0.11734981591130657, -0.1302746303825712, -0.1592339032181638, -0.10906739526077888, 0.1426778144442983, 0.03914966711579745, 0.117645688390822, -0.15973424053612462, 0.11699488448380951]","[0.1786648676838806, 0.015245961254238116, -0.03548900942086647, 0.09740500231847539, 0.07271163316405818, 0.04330569797723029, 0.005360489318369447, 0.026280927063582107, -0.046549781535412324, -0.028294715328735502, 0.017491521732583306, 0.08307837552829254, 0.07530510717833798, 0.016577138788261073, 0.007741772006818736]","[0.35357553979757167, 0.030489560220718925, -0.07094823562258148, 0.194196231990718, 0.1451675237793268, 0.08655729334571409, 0.010720875949363433, 0.052549756204160504, -0.09303237604396694, -0.056574333830639, 0.03497947617549234, 0.16577553128468842, 0.15032616222887613, 0.033151240961569114, 0.0077416173427376726]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,43,g,True,frozen_teacher_native,,"[0.15828069098363495, 0.017223460152327678, 0.04422356698040821, 0.026250286205098675, 0.0599771217661053, -0.00720357338872844, 0.08085848149901353, -0.020235289559023283, 0.015574121990364571, -0.001293066835597003]","[0.12426081582938553, 0.01043616974407382, -0.029445764425873305, 0.07147856305067773, 0.048652599027543104, 0.029948354598353162, -0.00336487011511879, 0.02656295968592491, -0.033775964103372844, -0.012342166116586265, 0.009829089023640514, 0.06724953884885146, 0.051743159570339856, 0.013649277351525445, 0.011348082140897438]","[0.24725036266366754, 0.020871581760342855, -0.05887451405972123, 0.1427141578369136, 0.09722849443295592, 0.05987880842056952, -0.006729714831525844, 0.053113427843601284, -0.06752625182225283, -0.024683078929126447, 0.01965754500639014, 0.1342966864347108, 0.10339406141917644, 0.027296859563901512, 0.01134759503455237]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,44,e,True,frozen_teacher_native,,"[-0.016927569175863973, 0.11734981592844008, -0.13027463037817424, -0.15923390321426573, -0.1090673952506338, 0.14267781449187394, 0.03914966716694742, 0.11764568840750612, -0.15973424054249827, 0.11699488451767583]","[0.178664867699768, 0.015245961255545499, -0.035489009423812945, 0.09740500232630335, 0.07271163316991791, 0.04330569798083778, 0.00536048931904661, 0.02628092706618151, -0.04654978153968106, -0.028294715331063976, 0.017491521734011587, 0.08307837553627212, 0.07530510718500386, 0.016577138789748185, 0.00774177200729685]","[0.3535755398283534, 0.030489560223333084, -0.07094823562846703, 0.19419623200622632, 0.14516752379098452, 0.08655729335291557, 0.010720875950717721, 0.05254975620935572, -0.09303237605248595, -0.05657433383529222, 0.034979476178348026, 0.16577553130053793, 0.15032616224213258, 0.03315124096454252, 0.007741617343215758]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,45,g,True,frozen_teacher_native,,"[0.15828069099631123, 0.01722346016443285, 0.04422356698280863, 0.02625028620971533, 0.059977121767002047, -0.007203573358379194, 0.08085848153532724, -0.020235289555176467, 0.015574121987871534, -0.0012930668115752775]","[0.12426081583903126, 0.01043616974486441, -0.029445764427567665, 0.07147856305538738, 0.04865259903107727, 0.02994835460052545, -0.0033648701146835485, 0.026562959687461998, -0.03377596410597743, -0.012342166118018123, 0.009829089024512147, 0.06724953885364181, 0.05174315957437213, 0.013649277352423302, 0.01134808214119794]","[0.24725036268266418, 0.02087158176192386, -0.05887451406310701, 0.14271415784628494, 0.09722849444000754, 0.0598788084249102, -0.00672971483065537, 0.053113427846673285, -0.06752625182745606, -0.02468307893198973, 0.019657545008133236, 0.1342966864442483, 0.10339406142721944, 0.027296859565696892, 0.011347595034852833]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,46,e,True,frozen_teacher_native,,"[-0.016927569166087408, 0.11734981593461866, -0.13027463037687892, -0.15923390320851516, -0.10906739525034694, 0.14267781450705383, 0.039149667189857615, 0.1176456884074398, -0.15973424054414292, 0.11699488453014315]","[0.17866486770507037, 0.015245961255969227, -0.03548900942478532, 0.09740500232891515, 0.07271163317182763, 0.0433056979820063, 0.005360489319218377, 0.02628092706711276, -0.0465497815411364, -0.02829471533177567, 0.01749152173446359, 0.08307837553902125, 0.07530510718721381, 0.016577138790259408, 0.007741772007515]","[0.35357553983862666, 0.030489560224180343, -0.07094823563040933, 0.19419623201140065, 0.14516752379478384, 0.08655729335524821, 0.010720875951061245, 0.052549756211216936, -0.09303237605539032, -0.05657433383671447, 0.034979476179251755, 0.16577553130599842, 0.1503261622465275, 0.03315124096556469, 0.007741617343433895]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,47,g,True,frozen_teacher_native,,"[0.1582806910000599, 0.01722346016865463, 0.04422356698353796, 0.02625028621474987, 0.059977121765361546, -0.007203573349013387, 0.08085848155059623, -0.020235289557510246, 0.01557412198750299, -0.001293066803039574]","[0.12426081584202081, 0.010436169745103717, -0.029445764428083717, 0.07147856305684347, 0.048652599032140025, 0.02994835460117727, -0.0033648701145830295, 0.026562959687978362, -0.03377596410680349, -0.01234216611841973, 0.009829089024766455, 0.06724953885518246, 0.05174315957561137, 0.013649277352711408, 0.01134808214132842]","[0.24725036268855188, 0.020871581762402423, -0.058874514064138225, 0.1427141578491823, 0.09722849444212803, 0.05987880842621268, -0.006729714830454335, 0.053113427847705286, -0.06752625182910629, -0.02468307893279282, 0.019657545008641805, 0.1342966864473157, 0.10339406142969128, 0.027296859566272997, 0.011347595034983296]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,48,e,True,frozen_teacher_native,,"[-0.01692756916321801, 0.11734981593656628, -0.13027463037657805, -0.15923390320503292, -0.10906739525130082, 0.14267781451139078, 0.03914966719862576, 0.1176456884052942, -0.15973424054437224, 0.1169948845343553]","[0.17866486770660323, 0.015245961256087343, -0.03548900942506242, 0.09740500232966923, 0.07271163317236115, 0.043305697982332005, 0.005360489319247753, 0.026280927067406087, -0.0465497815415683, -0.028294715331956086, 0.017491521734584566, 0.08307837553984922, 0.07530510718784701, 0.01657713879041341, 0.007741772007600116]","[0.35357553984159656, 0.030489560224416522, -0.07094823563096284, 0.1941962320128946, 0.14516752379584524, 0.0865572933558984, 0.010720875951119995, 0.05254975621180318, -0.09303237605625225, -0.05657433383707501, 0.03497947617949364, 0.16577553130764297, 0.15032616224778675, 0.0331512409658726, 0.007741617343519006]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,49,g,True,frozen_teacher_native,,"[0.15828069100100317, 0.01722346016993434, 0.044223566983718605, 0.026250286217624794, 0.05997712176423975, -0.007203573346455584, 0.08085848155616916, -0.020235289559562625, 0.01557412198760699, -0.0012930668002655518]","[0.12426081584279719, 0.010436169745163792, -0.029445764428213984, 0.07147856305721963, 0.048652599032401884, 0.029948354601338666, -0.003364870114570775, 0.026562959688128735, -0.03377596410702549, -0.012342166118506413, 0.009829089024825854, 0.06724953885560588, 0.05174315957592888, 0.013649277352790567, 0.011348082141377511]","[0.2472503626900809, 0.020871581762522563, -0.05887451406439853, 0.14271415784993077, 0.09722849444265051, 0.05987880842653518, -0.006729714830429826, 0.05311342784800582, -0.0675262518295498, -0.02468307893296616, 0.01965754500876059, 0.13429668644815873, 0.1033940614303246, 0.027296859566431284, 0.01134759503503238]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,50,e,True,frozen_teacher_native,,"[-0.01692756916250733, 0.11734981593708196, -0.13027463037654405, -0.1592339032033783, -0.10906739525192677, 0.14267781451244638, 0.0391496672015682, 0.11764568840386602, -0.1597342405442935, 0.11699488453565622]","[0.17866486770695653, 0.015245961256112807, -0.03548900942512462, 0.09740500232984259, 0.07271163317247564, 0.043305697982402365, 0.0053604893192456815, 0.026280927067484316, -0.04654978154167268, -0.028294715331986346, 0.017491521734608096, 0.08307837554005511, 0.07530510718799072, 0.016577138790451862, 0.007741772007629421]","[0.3535755398422811, 0.030489560224467437, -0.07094823563108707, 0.19419623201323805, 0.14516752379607303, 0.08655729335603886, 0.010720875951115852, 0.052549756211959536, -0.09303237605646056, -0.05657433383713548, 0.034979476179540676, 0.16577553130805192, 0.15032616224807255, 0.033151240965949486, 0.007741617343548309]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,51,g,True,frozen_teacher_native,,"[0.15828069100117442, 0.01722346017025217, 0.044223566983745875, 0.026250286218948704, 0.05997712176372802, -0.007203573345880652, 0.08085848155795229, -0.02023528956064535, 0.01557412198773654, -0.001293066799450175]","[0.1242608158429372, 0.0104361697451737, -0.029445764428235616, 0.07147856305728634, 0.04865259903244189, 0.029948354601364236, -0.0033648701145753052, 0.026562959688163863, -0.03377596410706912, -0.012342166118513248, 0.009829089024833208, 0.0672495388556939, 0.0517431595759841, 0.01364927735280713, 0.011348082141393816]","[0.24725036269035666, 0.020871581762542373, -0.05887451406444176, 0.14271415785006353, 0.09722849444273032, 0.05987880842658627, -0.006729714830438886, 0.05311342784807603, -0.06752625182963697, -0.024683078932979826, 0.019657545008775295, 0.13429668644833398, 0.10339406143043475, 0.027296859566464406, 0.011347595035048683]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,52,e,True,frozen_teacher_native,,"[-0.016927569162384738, 0.11734981593717861, -0.1302746303765607, -0.15923390320269065, -0.10906739525220781, 0.14267781451263103, 0.039149667202419976, 0.11764568840317952, -0.15973424054420268, 0.11699488453601646]","[0.17866486770699852, 0.01524596125611491, -0.035489009425131085, 0.09740500232986274, 0.07271163317248432, 0.04330569798240823, 0.005360489319240554, 0.02628092706749948, -0.046549781541687624, -0.028294715331983567, 0.017491521734608422, 0.08307837554008801, 0.0753051071880064, 0.016577138790458138, 0.007741772007638254]","[0.35357553984236245, 0.03048956022447164, -0.07094823563109999, 0.19419623201327796, 0.1451675237960903, 0.08655729335605057, 0.010720875951105597, 0.052549756211989845, -0.09303237605649038, -0.05657433383712993, 0.03497947617954133, 0.16577553130811729, 0.15032616224810372, 0.03315124096596204, 0.007741617343557141]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,53,g,True,frozen_teacher_native,,"[0.15828069100117476, 0.01722346017030133, 0.04422356698374082, 0.02625028621948593, 0.0599771217635387, -0.007203573345802049, 0.08085848155843613, -0.020235289561113142, 0.015574121987815177, -0.00129306679924082]","[0.12426081584293212, 0.010436169745172709, -0.029445764428233538, 0.07147856305728296, 0.04865259903243515, 0.029948354601360905, -0.003364870114579908, 0.026562959688168238, -0.03377596410707004, -0.012342166118506678, 0.009829089024830527, 0.06724953885569908, 0.05174315957598059, 0.013649277352808206, 0.01134808214139851]","[0.24725036269034667, 0.020871581762540392, -0.058874514064437604, 0.1427141578500568, 0.09722849444271688, 0.05987880842657962, -0.006729714830448092, 0.053113427848084774, -0.06752625182963878, -0.02468307893296669, 0.019657545008769935, 0.1342966864483443, 0.10339406143042776, 0.027296859566466554, 0.011347595035053377]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,54,e,True,frozen_teacher_native,,"[-0.01692756916238898, 0.11734981593717728, -0.13027463037657666, -0.15923390320243147, -0.10906739525231067, 0.1426778145126308, 0.039149667202615104, 0.1176456884028993, -0.1597342405441484, 0.1169948845361014]","[0.1786648677069816, 0.015245961256113078, -0.03548900942512751, 0.09740500232985407, 0.07271163317247549, 0.043305697982403225, 0.005360489319237374, 0.026280927067499717, -0.046549781541684335, -0.028294715331977784, 0.017491521734605605, 0.08307837554008386, 0.0753051071879986, 0.01657713879045749, 0.007741772007640464]","[0.35357553984232964, 0.030489560224467978, -0.07094823563109286, 0.19419623201326078, 0.14516752379607273, 0.08655729335604058, 0.010720875951099239, 0.05254975621199032, -0.09303237605648382, -0.05657433383711837, 0.0349794761795357, 0.16577553130810904, 0.15032616224808823, 0.03315124096596074, 0.007741617343559351]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,55,g,True,frozen_teacher_native,,"[0.15828069100115513, 0.01722346017029343, 0.04422356698373377, 0.026250286219683977, 0.059977121763480655, -0.007203573345815944, 0.08085848155853285, -0.02023528956129076, 0.015574121987853393, -0.0012930667991984518]","[0.12426081584291071, 0.010436169745170792, -0.029445764428229337, 0.0714785630572721, 0.04865259903242542, 0.029948354601355396, -0.0033648701145824337, 0.026562959688166733, -0.03377596410706503, -0.012342166118501342, 0.00982908902482777, 0.0672495388556912, 0.05174315957597116, 0.013649277352806818, 0.011348082141399592]","[0.24725036269030448, 0.02087158176253656, -0.05887451406442921, 0.1427141578500352, 0.09722849444269747, 0.05987880842656861, -0.006729714830453143, 0.05311342784808176, -0.06752625182962878, -0.02468307893295602, 0.019657545008764418, 0.1342966864483286, 0.10339406143040894, 0.027296859566463782, 0.01134759503505446]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,56,e,True,frozen_teacher_native,,"[-0.01692756916240606, 0.11734981593716383, -0.13027463037658546, -0.1592339032023417, -0.10906739525234178, 0.14267781451261072, 0.03914966720263694, 0.1176456884027978, -0.1597342405441222, 0.11699488453611571]","[0.17866486770696474, 0.015245961256111587, -0.03548900942512427, 0.09740500232984567, 0.07271163317246834, 0.04330569798239915, 0.005360489319235877, 0.026280927067497958, -0.046549781541680255, -0.028294715331974214, 0.017491521734603662, 0.0830783755400768, 0.07530510718799133, 0.016577138790456258, 0.0077417720076408195]","[0.353575539842297, 0.030489560224464998, -0.07094823563108638, 0.19419623201324415, 0.14516752379605852, 0.08655729335603245, 0.010720875951096245, 0.0525497562119868, -0.09303237605647567, -0.05657433383711124, 0.034979476179531815, 0.165775531308095, 0.15032616224807374, 0.03315124096595828, 0.007741617343559707]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,57,g,True,frozen_teacher_native,,"[0.1582806910011426, 0.017223460170281642, 0.04422356698372959, 0.026250286219750927, 0.05997712176346722, -0.007203573345832962, 0.08085848155853578, -0.020235289561351115, 0.015574121987869744, -0.0012930667991946337]","[0.1242608158428968, 0.010436169745169616, -0.029445764428226752, 0.07147856305726519, 0.04865259903241971, 0.029948354601352138, -0.003364870114583551, 0.026562959688165126, -0.03377596410706153, -0.012342166118498551, 0.00982908902482624, 0.06724953885568533, 0.05174315957596522, 0.013649277352805739, 0.011348082141399726]","[0.24725036269027711, 0.020871581762534206, -0.058874514064424045, 0.14271415785002142, 0.09722849444268608, 0.059878808426562104, -0.0067297148304553776, 0.05311342784807855, -0.0675262518296218, -0.02468307893295044, 0.01965754500876136, 0.1342966864483169, 0.10339406143039709, 0.027296859566461624, 0.011347595035054593]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,58,e,True,frozen_teacher_native,,"[-0.016927569162416577, 0.11734981593715482, -0.13027463037658937, -0.15923390320231315, -0.10906739525234882, 0.1426778145125985, 0.039149667202626456, 0.11764568840276499, -0.159734240544111, 0.11699488453611566]","[0.17866486770695558, 0.01524596125611081, -0.03548900942512252, 0.09740500232984109, 0.07271163317246469, 0.04330569798239702, 0.005360489319235278, 0.026280927067496712, -0.0465497815416778, -0.028294715331972545, 0.017491521734602694, 0.08307837554007266, 0.07530510718798744, 0.016577138790455515, 0.007741772007640785]","[0.35357553984227924, 0.030489560224463443, -0.07094823563108289, 0.19419623201323508, 0.14516752379605125, 0.0865572933560282, 0.010720875951095048, 0.05254975621198431, -0.09303237605647077, -0.0565743338371079, 0.03497947617952988, 0.16577553130808678, 0.15032616224806603, 0.03315124096595679, 0.007741617343559672]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,59,g,True,frozen_teacher_native,,"[0.15828069100113684, 0.017223460170274655, 0.044223566983727716, 0.026250286219771587, 0.059977121763466076, -0.007203573345841827, 0.08085848155852524, -0.020235289561369278, 0.015574121987876157, -0.0012930667991967195]","[0.12426081584289017, 0.01043616974516908, -0.029445764428225534, 0.0714785630572619, 0.04865259903241701, 0.029948354601350625, -0.0033648701145839815, 0.02656295968816422, -0.033775964107059825, -0.012342166118497354, 0.00982908902482555, 0.06724953885568226, 0.05174315957596241, 0.013649277352805196, 0.011348082141399669]","[0.24725036269026404, 0.020871581762533134, -0.05887451406442161, 0.1427141578500149, 0.0972284944426807, 0.05987880842655908, -0.006729714830456239, 0.053113427848076745, -0.06752625182961838, -0.024683078932948046, 0.019657545008759984, 0.1342966864483108, 0.10339406143039148, 0.027296859566460538, 0.011347595035054536]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,60,e,True,frozen_teacher_native,,"[-0.016927569162421323, 0.11734981593715044, -0.13027463037659096, -0.15923390320230493, -0.10906739525234928, 0.14267781451259332, 0.039149667202616485, 0.11764568840275574, -0.15973424054410662, 0.11699488453611426]","[0.1786648677069514, 0.015245961256110488, -0.03548900942512177, 0.09740500232983912, 0.07271163317246304, 0.043305697982396106, 0.005360489319235063, 0.026280927067496098, -0.04654978154167673, -0.028294715331971847, 0.017491521734602295, 0.08307837554007072, 0.0753051071879857, 0.016577138790455158, 0.00774177200764071]","[0.35357553984227114, 0.030489560224462798, -0.0709482356310814, 0.1941962320132312, 0.14516752379604797, 0.08655729335602637, 0.010720875951094617, 0.05254975621198308, -0.09303237605646864, -0.056574333837106514, 0.03497947617952908, 0.16577553130808292, 0.15032616224806258, 0.03315124096595608, 0.0077416173435595976]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,61,g,True,frozen_teacher_native,,"[0.15828069100113465, 0.017223460170271408, 0.04422356698372697, 0.026250286219777267, 0.05997712176346721, -0.007203573345845307, 0.0808584815585177, -0.020235289561373947, 0.015574121987878511, -0.00129306679919836]","[0.12426081584288742, 0.010436169745168861, -0.02944576442822505, 0.07147856305726055, 0.04865259903241597, 0.029948354601350032, -0.003364870114584132, 0.026562959688163808, -0.03377596410705905, -0.012342166118496893, 0.009829089024825276, 0.06724953885568094, 0.051743159575961206, 0.013649277352804969, 0.011348082141399627]","[0.24725036269025863, 0.020871581762532697, -0.05887451406442064, 0.1427141578500122, 0.09722849444267861, 0.05987880842655789, -0.00672971483045654, 0.05311342784807592, -0.06752625182961683, -0.024683078932947123, 0.019657545008759436, 0.13429668644830817, 0.1033940614303891, 0.027296859566460083, 0.011347595035054494]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,62,e,True,frozen_teacher_native,,"[-0.01692756916242309, 0.11734981593714862, -0.13027463037659154, -0.15923390320230288, -0.10906739525234863, 0.1426778145125915, 0.039149667202611066, 0.11764568840275359, -0.15973424054410507, 0.11699488453611342]","[0.17866486770694984, 0.01524596125611037, -0.03548900942512147, 0.09740500232983833, 0.07271163317246247, 0.04330569798239576, 0.00536048931923499, 0.02628092706749585, -0.04654978154167631, -0.02829471533197163, 0.017491521734602146, 0.0830783755400699, 0.075305107187985, 0.016577138790455005, 0.007741772007640672]","[0.35357553984226814, 0.030489560224462562, -0.07094823563108078, 0.1941962320132296, 0.14516752379604683, 0.08655729335602567, 0.010720875951094472, 0.05254975621198259, -0.09303237605646782, -0.056574333837106076, 0.03497947617952878, 0.16577553130808131, 0.15032616224806117, 0.03315124096595577, 0.007741617343559559]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,63,g,True,frozen_teacher_native,,"[0.15828069100113396, 0.01722346017027008, 0.044223566983726655, 0.026250286219778596, 0.05997712176346823, -0.007203573345846455, 0.08085848155851395, -0.0202352895613748, 0.015574121987879289, -0.001293066799199091]","[0.12426081584288647, 0.010436169745168776, -0.02944576442822484, 0.07147856305726003, 0.048652599032415596, 0.02994835460134981, -0.0033648701145841766, 0.026562959688163666, -0.0337759641070588, -0.012342166118496742, 0.009829089024825186, 0.06724953885568048, 0.05174315957596081, 0.013649277352804875, 0.011348082141399596]","[0.24725036269025674, 0.020871581762532527, -0.05887451406442022, 0.14271415785001115, 0.09722849444267787, 0.05987880842655745, -0.006729714830456629, 0.053113427848075635, -0.06752625182961633, -0.02468307893294682, 0.019657545008759256, 0.13429668644830728, 0.1033940614303883, 0.027296859566459896, 0.011347595035054463]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,64,e,True,frozen_teacher_native,,"[-0.01692756916242368, 0.11734981593714797, -0.1302746303765917, -0.15923390320230246, -0.10906739525234803, 0.14267781451259104, 0.039149667202608665, 0.11764568840275336, -0.1597342405441046, 0.1169948845361131]","[0.17866486770694937, 0.015245961256110314, -0.03548900942512137, 0.09740500232983802, 0.07271163317246222, 0.043305697982395634, 0.005360489319234975, 0.026280927067495755, -0.04654978154167616, -0.028294715331971546, 0.017491521734602097, 0.08307837554006962, 0.07530510718798476, 0.016577138790454974, 0.007741772007640646]","[0.3535755398422672, 0.03048956022446245, -0.07094823563108059, 0.194196232013229, 0.14516752379604633, 0.08655729335602542, 0.01072087595109444, 0.05254975621198239, -0.09303237605646751, -0.05657433383710591, 0.034979476179528686, 0.16577553130808076, 0.1503261622480607, 0.03315124096595571, 0.007741617343559533]",,,
fixed_teacher_trace,alternating_eg,fixed_native,,65,g,True,frozen_teacher_native,,"[0.1582806910011338, 0.01722346017026963, 0.044223566983726564, 0.0262502862197788, 0.05997712176346877, -0.007203573345846763, 0.08085848155851236, -0.0202352895613748, 0.01557412198787955, -0.0012930667991993433]","[0.12426081584288609, 0.010436169745168752, -0.02944576442822479, 0.07147856305725989, 0.04865259903241549, 0.029948354601349744, -0.0033648701145841896, 0.026562959688163617, -0.0337759641070587, -0.012342166118496686, 0.009829089024825153, 0.06724953885568034, 0.05174315957596064, 0.013649277352804847, 0.011348082141399578]","[0.247250362690256, 0.02087158176253248, -0.058874514064420125, 0.14271415785001088, 0.09722849444267766, 0.059878808426557316, -0.006729714830456655, 0.05311342784807554, -0.06752625182961614, -0.02468307893294671, 0.01965754500875919, 0.134296686448307, 0.10339406143038796, 0.02729685956645984, 0.011347595035054446]",,,
