row_type,item_id,task_id,metric,observed_value,threshold_or_role,passed,branch_id,statement,source_artifact_sha256
file_binding,T5.1.2:14:implementation_binding:7,T5.1.2,physics/sbs_occupancy_correlation.py,449f942d0f2f15359bf5b3c3477fe0c9041f6c364b5dfe07de480ee0384cd7f4,449f942d0f2f15359bf5b3c3477fe0c9041f6c364b5dfe07de480ee0384cd7f4,True,event_aware_adaptive_map_fpga_codesign,,0f0337527d56485100de967ff1ff475993e8472d875d033aff01558f3d35918d
parent_artifact,T5.1.3,T5.1.3,,True,,True,event_aware_adaptive_map_fpga_codesign,"machine gates, file bindings and composite implementation current",d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:all_parent_artifacts_current_and_pass,T5.1.3,all_parent_artifacts_current_and_pass,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:all_implementation_bindings_present,T5.1.3,all_implementation_bindings_present,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:exact_six_scenario_six_seed_32_window_replay,T5.1.3,exact_six_scenario_six_seed_32_window_replay,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:all_t5_1_2_trace_hashes_reproduced,T5.1.3,all_t5_1_2_trace_hashes_reproduced,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:all_t5_1_2_seed_rates_reproduced,T5.1.3,all_t5_1_2_seed_rates_reproduced,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:paired_seed_cluster_bootstrap_20000,T5.1.3,paired_seed_cluster_bootstrap_20000,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:average_p_l_p95_and_worst_reported,T5.1.3,average_p_l_p95_and_worst_reported,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:p95_never_exceeds_observed_worst,T5.1.3,p95_never_exceeds_observed_worst,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:all_decoder_oracle_gap_denominators_reliable,T5.1.3,all_decoder_oracle_gap_denominators_reliable,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:holm_family_contains_exact_24_hypotheses,T5.1.3,holm_family_contains_exact_24_hypotheses,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:holm_adjusted_p_values_monotone_and_bounded,T5.1.3,holm_adjusted_p_values_monotone_and_bounded,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:control_oracle_exact_two_cycle_dual_cutoff,T5.1.3,control_oracle_exact_two_cycle_dual_cutoff,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:control_oracle_probability_normalized,T5.1.3,control_oracle_probability_normalized,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:control_oracle_no_fake_sampling_ci,T5.1.3,control_oracle_no_fake_sampling_ci,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_gate,T5.1.3:decoder_and_control_metrics_not_cross_ranked,T5.1.3,decoder_and_control_metrics_not_cross_ranked,True,,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:0:source_data,T5.1.3,docs\t5_1_3_oracle_gap_tail_source_data.csv,29149983fb8bd671da716486a6bd0aa1d59602db31dd6b26daffcab406118fc7,29149983fb8bd671da716486a6bd0aa1d59602db31dd6b26daffcab406118fc7,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:1:artifact_binding:0,T5.1.3,docs/t5_1_2_mixed_scenario_matrix.json,0f0337527d56485100de967ff1ff475993e8472d875d033aff01558f3d35918d,0f0337527d56485100de967ff1ff475993e8472d875d033aff01558f3d35918d,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:2:artifact_binding:1,T5.1.3,docs/t4_4_4_teacher_student_gain_retention.json,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:3:artifact_binding:2,T5.1.3,docs/t3_2_9_trajectory_lookup_control_oracle.json,604df4fb818a4ffd4c7c91d913742cee979f1021467f999af6a16c2a60734d7a,604df4fb818a4ffd4c7c91d913742cee979f1021467f999af6a16c2a60734d7a,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:4:implementation_binding:0,T5.1.3,cnn_fpga/benchmark/oracle_gap_tail_report.py,7789a452797ca0652deee32ccbe63d426621cb1bf29d09d8185b3fb87ab4db93,7789a452797ca0652deee32ccbe63d426621cb1bf29d09d8185b3fb87ab4db93,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:5:implementation_binding:1,T5.1.3,cnn_fpga/benchmark/mixed_scenario_matrix.py,507c19e4ada745224ffc7d43f28aa16cafdf85e128059accfc7198777ab7e023,507c19e4ada745224ffc7d43f28aa16cafdf85e128059accfc7198777ab7e023,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:6:implementation_binding:2,T5.1.3,cnn_fpga/benchmark/continuous_adaptive_map.py,979e71606b7928689de5726cbba69535d8d89527582e2883f23b480706f244ef,979e71606b7928689de5726cbba69535d8d89527582e2883f23b480706f244ef,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:7:implementation_binding:3,T5.1.3,cnn_fpga/decoder/periodic_adaptive_map.py,ccd8b5811e9275114d7de5957d4551a3864f874d9af2ad1582fb88e5b8c43b37,ccd8b5811e9275114d7de5957d4551a3864f874d9af2ad1582fb88e5b8c43b37,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:8:implementation_binding:4,T5.1.3,physics/ideal_gkp_decoder.py,b60d529aaa337c3a3d6104f1790e178e4108de5be2eea12ee7d28ac21b17c53a,b60d529aaa337c3a3d6104f1790e178e4108de5be2eea12ee7d28ac21b17c53a,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:9:implementation_binding:5,T5.1.3,physics/oracle_map.py,344cda91f9c32f73093857ec8b2e2f793f2c154c9aa1e9e377e0adb79950a304,344cda91f9c32f73093857ec8b2e2f793f2c154c9aa1e9e377e0adb79950a304,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
file_binding,T5.1.3:10:implementation_binding:6,T5.1.3,physics/oracle_gap.py,93eca76a2c70bb7f4e9046dcf321e0a5764939f0590250c747b89048d48c959f,93eca76a2c70bb7f4e9046dcf321e0a5764939f0590250c747b89048d48c959f,True,event_aware_adaptive_map_fpga_codesign,,d3127e670dfa922917b1981ff13f6540cc7334542bb2678d614904d217092c54
parent_artifact,T2.4.3,T2.4.3,,True,,True,event_aware_adaptive_map_fpga_codesign,"machine gates, file bindings and composite implementation current",1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:all_precision_axes_have_predeclared_coverage,T2.4.3,all_precision_axes_have_predeclared_coverage,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:all_profiles_and_faults_run_on_all_paired_seeds,T2.4.3,all_profiles_and_faults_run_on_all_paired_seeds,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:float_reference_is_analytic_without_lut_resource_claim,T2.4.3,float_reference_is_analytic_without_lut_resource_claim,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:highest_joint_precision_converges_to_float,T2.4.3,highest_joint_precision_converges_to_float,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:lowest_joint_precision_is_detectably_worse_than_highest,T2.4.3,lowest_joint_precision_is_detectably_worse_than_highest,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:nontrivial_precision_storage_pareto_candidate_exists,T2.4.3,nontrivial_precision_storage_pareto_candidate_exists,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:update_granularity_changes_bank_age,T2.4.3,update_granularity_changes_bank_age,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:every_injected_bank_fault_detected_per_seed,T2.4.3,every_injected_bank_fault_detected_per_seed,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:severe_bank_faults_raise_ler,T2.4.3,severe_bank_faults_raise_ler,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:integer_state_and_numeric_integrity,T2.4.3,integer_state_and_numeric_integrity,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_gate,T2.4.3:resources_are_proxy_not_synthesis_or_board,T2.4.3,resources_are_proxy_not_synthesis_or_board,True,,True,event_aware_adaptive_map_fpga_codesign,,1997b0e8d6a0a9233100311677e6da4add76ee0fb1e4d3525fce28812b20a737
parent_artifact,T4.2.1,T4.2.1,,True,,True,event_aware_adaptive_map_fpga_codesign,"machine gates, file bindings and composite implementation current",2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:eight_registered_parameter_banks_compile,T4.2.1,eight_registered_parameter_banks_compile,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:real_param_bank_versions_are_atomic_and_monotonic,T4.2.1,real_param_bank_versions_are_atomic_and_monotonic,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:active_K_b_inverse_recovers_registered_models,T4.2.1,active_K_b_inverse_recovers_registered_models,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:K_reconstruction_is_machine_precision,T4.2.1,K_reconstruction_is_machine_precision,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:all_adc_codes_and_both_phases_are_exhaustive,T4.2.1,all_adc_codes_and_both_phases_are_exhaustive,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:phase_tables_are_not_silently_shared,T4.2.1,phase_tables_are_not_silently_shared,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:selected_lut_has_zero_action_mismatch,T4.2.1,selected_lut_has_zero_action_mismatch,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:selected_lut_meets_llr_code_error_budget,T4.2.1,selected_lut_meets_llr_code_error_budget,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:linear_interpolation_beats_nearest_rom,T4.2.1,linear_interpolation_beats_nearest_rom,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:address_grid_error_decreases_strictly,T4.2.1,address_grid_error_decreases_strictly,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:all_convergence_grids_preserve_actions,T4.2.1,all_convergence_grids_preserve_actions,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:image_crc_and_sha_verify,T4.2.1,image_crc_and_sha_verify,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:image_hashes_bind_each_param_bank,T4.2.1,image_hashes_bind_each_param_bank,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:pipeline_latency_is_exactly_five_cycles,T4.2.1,pipeline_latency_is_exactly_five_cycles,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:pipeline_accepts_one_input_per_cycle,T4.2.1,pipeline_accepts_one_input_per_cycle,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:inflight_request_latches_old_bank,T4.2.1,inflight_request_latches_old_bank,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:all_negative_paths_fail_closed,T4.2.1,all_negative_paths_fail_closed,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:online_kernel_has_no_float_division_exp_or_log,T4.2.1,online_kernel_has_no_float_division_exp_or_log,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:resource_fields_remain_non_measured,T4.2.1,resource_fields_remain_non_measured,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_gate,T4.2.1:scope_is_axis_marginal_not_joint_or_hardware,T4.2.1,scope_is_axis_marginal_not_joint_or_hardware,True,,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
file_binding,T4.2.1:0:source_data,T4.2.1,docs/t4_2_1_parametric_map_lut_source_data.csv,2accab35a641c8e477c54d892fc5c4fddca7bae76aa5e7b2c93a5c4945831a69,2accab35a641c8e477c54d892fc5c4fddca7bae76aa5e7b2c93a5c4945831a69,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
file_binding,T4.2.1:1:image_artifact,T4.2.1,docs/t4_2_1_parametric_map_lut_bank_images.json,af68ca112d92b4ae7f86da12fef4eee1f439fa60ced8179a0ffa2219058a9a7b,af68ca112d92b4ae7f86da12fef4eee1f439fa60ced8179a0ffa2219058a9a7b,True,event_aware_adaptive_map_fpga_codesign,,2cf8eb0b4aca5703f4a5513e1a8761aa811c973da1e9e47db996fb9529415a43
parent_artifact,T4.2.3,T4.2.3,,True,,True,event_aware_adaptive_map_fpga_codesign,"machine gates, file bindings and composite implementation current",b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:all_sixteen_registered_scenarios_are_complete,T4.2.3,all_sixteen_registered_scenarios_are_complete,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:all_fourteen_health_and_integrity_flags_are_exercised,T4.2.3,all_fourteen_health_and_integrity_flags_are_exercised,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:every_blocking_fault_enters_frame_hold_fallback,T4.2.3,every_blocking_fault_enters_frame_hold_fallback,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:blocking_faults_never_accept_map_or_update_frames,T4.2.3,blocking_faults_never_accept_map_or_update_frames,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:leakage_uses_hold_reset_and_ack_without_map_mutation,T4.2.3,leakage_uses_hold_reset_and_ack_without_map_mutation,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:ood_threshold_is_inclusive_at_192_and_fails_at_193,T4.2.3,ood_threshold_is_inclusive_at_192_and_fails_at_193,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:parameter_age_64_is_current_and_65_is_stale,T4.2.3,parameter_age_64_is_current_and_65_is_stale,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:input_crc_image_crc_and_sha_faults_are_distinct,T4.2.3,input_crc_image_crc_and_sha_faults_are_distinct,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:all_eight_registered_versions_commit_monotonically,T4.2.3,all_eight_registered_versions_commit_monotonically,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:rollback_unknown_and_mismatched_versions_preserve_trusted_bank,T4.2.3,rollback_unknown_and_mismatched_versions_preserve_trusted_bank,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:deadline_missing_map_alignment_and_ack_faults_are_traced,T4.2.3,deadline_missing_map_alignment_and_ack_faults_are_traced,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:simultaneous_fault_mask_and_reason_trace_preserve_every_flag,T4.2.3,simultaneous_fault_mask_and_reason_trace_preserve_every_flag,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:fallback_clear_requires_one_recovering_then_second_good_cycle,T4.2.3,fallback_clear_requires_one_recovering_then_second_good_cycle,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:fault_and_per_reason_counters_reach_uint8_saturation,T4.2.3,fault_and_per_reason_counters_reach_uint8_saturation,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:healthy_path_accepts_map_and_updates_both_axes,T4.2.3,healthy_path_accepts_map_and_updates_both_axes,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:map_plus_health_event_latency_is_exactly_six_cycles,T4.2.3,map_plus_health_event_latency_is_exactly_six_cycles,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:health_pipeline_has_initiation_interval_one,T4.2.3,health_pipeline_has_initiation_interval_one,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:replay_is_bit_deterministic,T4.2.3,replay_is_bit_deterministic,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:online_contract_contains_no_truth_or_hidden_fields,T4.2.3,online_contract_contains_no_truth_or_hidden_fields,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_gate,T4.2.3:resource_and_hardware_fields_remain_non_measured,T4.2.3,resource_and_hardware_fields_remain_non_measured,True,,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
file_binding,T4.2.3:0:source_data,T4.2.3,docs/t4_2_3_conservative_fallback_source_data.csv,c6cd7455de7d763ad10659b06d07f4b10dd9bb959aa10b462dcfe19a693a9086,c6cd7455de7d763ad10659b06d07f4b10dd9bb959aa10b462dcfe19a693a9086,True,event_aware_adaptive_map_fpga_codesign,,b03e834c4bf39ca56d85382cab65d189a7ab28ee47d51a7e1213dfcbf9cd5162
parent_artifact,T4.3.2,T4.3.2,,True,,True,event_aware_adaptive_map_fpga_codesign,"machine gates, file bindings and composite implementation current",c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G01,T4.3.2,G01,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G02,T4.3.2,G02,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G03,T4.3.2,G03,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G04,T4.3.2,G04,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G05,T4.3.2,G05,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G06,T4.3.2,G06,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G07,T4.3.2,G07,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G08,T4.3.2,G08,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G09,T4.3.2,G09,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G10,T4.3.2,G10,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G11,T4.3.2,G11,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G12,T4.3.2,G12,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G13,T4.3.2,G13,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G14,T4.3.2,G14,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G15,T4.3.2,G15,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G16,T4.3.2,G16,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_gate,T4.3.2:G17,T4.3.2,G17,True,,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
file_binding,T4.3.2:0:source_data,T4.3.2,docs/t4_3_2_atomic_parameter_bank_source_data.csv,9c514fe34def557843312394eaee00cd4acb7af872cf36bab447184b2dc4025a,9c514fe34def557843312394eaee00cd4acb7af872cf36bab447184b2dc4025a,True,event_aware_adaptive_map_fpga_codesign,,c2c3e6f51115e0cf5556b1b6fed6c094ad886e415affb103bc673bf2dfa7c6e4
parent_artifact,T4.4.5,T4.4.5,,True,,True,event_aware_adaptive_map_fpga_codesign,"machine gates, file bindings and composite implementation current",15abd3e94c69e0fa85bc871ca9967eacbf3af8e948741f0b53986cbacd8ad612
