row_type,mechanism,record_id,metric,value,detail
cnn_sample,cnn_residual,29,benefit_off_minus_active_mse,-3.606196724682409e-06,"{""active_predicted_delta_b"": [0.0026879189507438873, -0.0019444025520517886], ""active_squared_error"": 3.826457375937117e-06, ""benefit_off_minus_active_mse"": -3.606196724682409e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.2026065125470823e-07, ""sample_id"": 29, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0006608247058466077, -6.1903236201033e-05], ""window_id"": 19}"
cnn_sample,cnn_residual,30,benefit_off_minus_active_mse,-3.866883790662242e-06,"{""active_predicted_delta_b"": [0.001868732872705856, -0.0014145797517766403], ""active_squared_error"": 4.127143578564397e-06, ""benefit_off_minus_active_mse"": -3.866883790662242e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.602597879021549e-07, ""sample_id"": 30, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-5.494131619343534e-05, 0.0007193754427134991], ""window_id"": 93}"
cnn_sample,cnn_residual,31,benefit_off_minus_active_mse,-3.830929111763787e-06,"{""active_predicted_delta_b"": [0.0022756325310355563, -0.0022245198043806557], ""active_squared_error"": 3.90664903873967e-06, ""benefit_off_minus_active_mse"": -3.830929111763787e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 7.571992697588364e-08, ""sample_id"": 31, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.00025060161715373397, -0.0002977224939968437], ""window_id"": 201}"
cnn_sample,cnn_residual,32,benefit_off_minus_active_mse,2.729823035137268e-05,"{""active_predicted_delta_b"": [0.0034214286528545367, -0.005461656604851064], ""active_squared_error"": 5.247950303425568e-07, ""benefit_off_minus_active_mse"": 2.729823035137268e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.7823025381715238e-05, ""sample_id"": 32, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0040875687263906, -0.006240018643438816], ""window_id"": 358}"
cnn_sample,cnn_residual,33,benefit_off_minus_active_mse,2.8710809938957754e-06,"{""active_predicted_delta_b"": [0.0018957443668792082, -0.0014366439754570173], ""active_squared_error"": 5.439339669618195e-08, ""benefit_off_minus_active_mse"": 2.8710809938957754e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.9254743905919573e-06, ""sample_id"": 33, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0017109561013057828, -0.001709847361780703], ""window_id"": 10}"
cnn_sample,cnn_residual,34,benefit_off_minus_active_mse,2.5885438604563184e-06,"{""active_predicted_delta_b"": [0.0013882896522654346, -0.0020971192650961167], ""active_squared_error"": 2.8501716706343625e-08, ""benefit_off_minus_active_mse"": 2.5885438604563184e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.617045577162662e-06, ""sample_id"": 34, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0012039239518344402, -0.0019454198190942407], ""window_id"": 338}"
cnn_sample,cnn_residual,35,benefit_off_minus_active_mse,1.2747341073461004e-05,"{""active_predicted_delta_b"": [0.0021268934546887696, -0.0017558518205327903], ""active_squared_error"": 5.2690327665545105e-06, ""benefit_off_minus_active_mse"": 1.2747341073461004e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8016373840015515e-05, ""sample_id"": 35, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004721403121948242, -0.003706899005919695], ""window_id"": 87}"
cnn_sample,cnn_residual,36,benefit_off_minus_active_mse,1.2288552233356633e-05,"{""active_predicted_delta_b"": [0.002436117006188828, -0.000998424407368824], ""active_squared_error"": 5.7199217568462696e-06, ""benefit_off_minus_active_mse"": 1.2288552233356633e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8008473990202903e-05, ""sample_id"": 36, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.005363257601857185, -0.00269303098320961], ""window_id"": 192}"
cnn_sample,cnn_residual,37,benefit_off_minus_active_mse,-1.1324586604299566e-06,"{""active_predicted_delta_b"": [0.002379489203431011, -0.0030840894072756094], ""active_squared_error"": 2.5056666569591858e-06, ""benefit_off_minus_active_mse"": -1.1324586604299566e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.3732079965292292e-06, ""sample_id"": 37, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0010366999777033925, -0.0012929304502904415], ""window_id"": 344}"
cnn_sample,cnn_residual,38,benefit_off_minus_active_mse,4.309373179088736e-06,"{""active_predicted_delta_b"": [0.002482417130213869, -0.003979435818296589], ""active_squared_error"": 1.0208872967046553e-06, ""benefit_off_minus_active_mse"": 4.309373179088736e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.3302604757933915e-06, ""sample_id"": 38, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0016545956023037434, -0.002814752981066704], ""window_id"": 98}"
cnn_sample,cnn_residual,39,benefit_off_minus_active_mse,2.1175394847109903e-05,"{""active_predicted_delta_b"": [0.002727358194973824, -0.0047242708999621595], ""active_squared_error"": 7.334963623520726e-07, ""benefit_off_minus_active_mse"": 2.1175394847109903e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.1908891209461976e-05, ""sample_id"": 39, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0036221658810973167, -0.005540550220757723], ""window_id"": 372}"
cnn_sample,cnn_residual,40,benefit_off_minus_active_mse,1.8138402990847718e-05,"{""active_predicted_delta_b"": [0.002342911835409115, -0.0028746575224920237], ""active_squared_error"": 4.8946206883906425e-06, ""benefit_off_minus_active_mse"": 1.8138402990847718e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.303302367923836e-05, ""sample_id"": 40, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004845191724598408, -0.004752911161631346], ""window_id"": 489}"
cnn_sample,cnn_residual,41,benefit_off_minus_active_mse,-1.8924685987346701e-06,"{""active_predicted_delta_b"": [0.0021548616596627217, -0.0014049057019824252], ""active_squared_error"": 2.0465991488191168e-06, ""benefit_off_minus_active_mse"": -1.8924685987346701e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.5413055008444675e-07, ""sample_id"": 41, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.000500539259519428, -0.00024025309539865702], ""window_id"": 27}"
cnn_sample,cnn_residual,42,benefit_off_minus_active_mse,6.53756554198304e-06,"{""active_predicted_delta_b"": [0.002320162157474693, -0.003684189769442045], ""active_squared_error"": 2.344643509219195e-07, ""benefit_off_minus_active_mse"": 6.53756554198304e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 6.77202989290496e-06, ""sample_id"": 42, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.001864665187895298, -0.003172866767272353], ""window_id"": 101}"
cnn_sample,cnn_residual,43,benefit_off_minus_active_mse,-2.3298571995241556e-06,"{""active_predicted_delta_b"": [0.0016174992179416002, -0.0021401915970988387], ""active_squared_error"": 2.585121965303243e-06, ""benefit_off_minus_active_mse"": -2.3298571995241556e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.5526476577908735e-07, ""sample_id"": 43, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00014224524784367532, -0.0007002112688496709], ""window_id"": 33}"
cnn_sample,cnn_residual,44,benefit_off_minus_active_mse,1.5861384815237285e-05,"{""active_predicted_delta_b"": [0.0020967534664367926, -0.002781554683365195], ""active_squared_error"": 4.173446798667236e-06, ""benefit_off_minus_active_mse"": 1.5861384815237285e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.003483161390452e-05, ""sample_id"": 44, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004319143947213888, -0.004627597518265247], ""window_id"": 185}"
cnn_sample,cnn_residual,45,benefit_off_minus_active_mse,2.6103768013298508e-06,"{""active_predicted_delta_b"": [0.0017146783354804016, -0.0026787244779571365], ""active_squared_error"": 4.391126701452793e-07, ""benefit_off_minus_active_mse"": 2.6103768013298508e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.0494894714751302e-06, ""sample_id"": 45, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0008493479690514505, -0.002318962477147579], ""window_id"": 192}"
cnn_sample,cnn_residual,46,benefit_off_minus_active_mse,-5.774031932098251e-06,"{""active_predicted_delta_b"": [0.002071416420786681, -0.003193345394149867], ""active_squared_error"": 5.921311533279376e-06, ""benefit_off_minus_active_mse"": -5.774031932098251e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.4727960118112496e-07, ""sample_id"": 46, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00010971792653435841, -0.0005315272137522697], ""window_id"": 203}"
cnn_sample,cnn_residual,47,benefit_off_minus_active_mse,2.485518247393805e-05,"{""active_predicted_delta_b"": [0.002383134553711857, -0.004211798364782472], ""active_squared_error"": 3.6943924119717673e-06, ""benefit_off_minus_active_mse"": 2.485518247393805e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.854957488590982e-05, ""sample_id"": 47, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0036364858970046043, -0.006623829714953899], ""window_id"": 512}"
cnn_sample,cnn_residual,48,benefit_off_minus_active_mse,2.99908829682372e-06,"{""active_predicted_delta_b"": [0.002007779224974032, -0.0022728926829729025], ""active_squared_error"": 1.3992502124199011e-07, ""benefit_off_minus_active_mse"": 2.99908829682372e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.1390133180657104e-06, ""sample_id"": 48, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0016892417334020138, -0.0018505374900996685], ""window_id"": 401}"
cnn_sample,cnn_residual,49,benefit_off_minus_active_mse,1.3775070141809305e-05,"{""active_predicted_delta_b"": [0.002411735768116202, -0.002587276394443433], ""active_squared_error"": 2.6592122629305734e-06, ""benefit_off_minus_active_mse"": 1.3775070141809305e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.6434282404739878e-05, ""sample_id"": 49, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004514986649155617, -0.00353319407440722], ""window_id"": 226}"
cnn_sample,cnn_residual,50,benefit_off_minus_active_mse,1.0968869729940666e-06,"{""active_predicted_delta_b"": [0.002258055427205524, -0.002801477742409019], ""active_squared_error"": 1.1299977639209046e-06, ""benefit_off_minus_active_mse"": 1.0968869729940666e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.2268847369149713e-06, ""sample_id"": 50, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0011919718235731125, -0.0017415431793779135], ""window_id"": 321}"
cnn_sample,cnn_residual,51,benefit_off_minus_active_mse,3.098695324136675e-06,"{""active_predicted_delta_b"": [0.0014426246288455414, -0.00149228720270243], ""active_squared_error"": 1.754854809688818e-07, ""benefit_off_minus_active_mse"": 3.098695324136675e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.274180805105557e-06, ""sample_id"": 51, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0014862832613289356, -0.0020831043366342783], ""window_id"": 13}"
cnn_sample,cnn_residual,52,benefit_off_minus_active_mse,9.854670520076485e-07,"{""active_predicted_delta_b"": [0.0013979508296526246, -0.0026886441262515062], ""active_squared_error"": 8.430472043030677e-07, ""benefit_off_minus_active_mse"": 9.854670520076485e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8285142563107162e-06, ""sample_id"": 52, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0003879393625538796, -0.0018725735135376453], ""window_id"": 255}"
cnn_sample,cnn_residual,53,benefit_off_minus_active_mse,1.3289421978415924e-05,"{""active_predicted_delta_b"": [0.0021517101107046592, -0.002026494833648967], ""active_squared_error"": 4.637337396604465e-06, ""benefit_off_minus_active_mse"": 1.3289421978415924e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.792675937502039e-05, ""sample_id"": 53, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004627388436347246, -0.0038001046050339937], ""window_id"": 319}"
cnn_sample,cnn_residual,54,benefit_off_minus_active_mse,2.0553577905416082e-05,"{""active_predicted_delta_b"": [0.0031234896875425894, -0.004592295892763101], ""active_squared_error"": 4.851854557847985e-07, ""benefit_off_minus_active_mse"": 2.0553577905416082e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.103876336120088e-05, ""sample_id"": 54, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.003925751894712448, -0.005163913127034903], ""window_id"": 495}"
cnn_sample,cnn_residual,55,benefit_off_minus_active_mse,-5.244638839896223e-06,"{""active_predicted_delta_b"": [0.002143208878604217, -0.0017322271655377123], ""active_squared_error"": 5.571476596720939e-06, ""benefit_off_minus_active_mse"": -5.244638839896223e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.268377568247159e-07, ""sample_id"": 55, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-2.2248137611313723e-05, 0.00080819585127756], ""window_id"": 200}"
cnn_sample,cnn_residual,56,benefit_off_minus_active_mse,4.103223406761181e-06,"{""active_predicted_delta_b"": [0.0026617258816037997, -0.0039085580588768196], ""active_squared_error"": 1.1219519643398208e-06, ""benefit_off_minus_active_mse"": 4.103223406761181e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.225175371101001e-06, ""sample_id"": 56, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0017682728357613087, -0.0027062080334872007], ""window_id"": 266}"
cnn_sample,cnn_residual,57,benefit_off_minus_active_mse,1.5102029580295197e-05,"{""active_predicted_delta_b"": [0.002613091716253416, -0.0030409502367205127], ""active_squared_error"": 1.5531822375295532e-06, ""benefit_off_minus_active_mse"": 1.5102029580295197e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.665521181782475e-05, ""sample_id"": 57, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0037267026491463184, -0.004407052416354418], ""window_id"": 459}"
cnn_sample,cnn_residual,58,benefit_off_minus_active_mse,5.813782484615913e-06,"{""active_predicted_delta_b"": [0.0023055553361689234, -0.0024869964834515266], ""active_squared_error"": 3.7252955016756196e-08, ""benefit_off_minus_active_mse"": 5.813782484615913e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.851035439632669e-06, ""sample_id"": 58, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.002118564210832119, -0.0026858437340706587], ""window_id"": 160}"
cnn_sample,cnn_residual,59,benefit_off_minus_active_mse,2.278836952980918e-06,"{""active_predicted_delta_b"": [0.0013233565241199366, -0.002002401442159069], ""active_squared_error"": 3.427123707537789e-08, ""benefit_off_minus_active_mse"": 2.278836952980918e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.3131081900562957e-06, ""sample_id"": 59, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.00112207792699337, -0.0018349816091358662], ""window_id"": 98}"
cnn_sample,cnn_residual,60,benefit_off_minus_active_mse,-2.1827340387165665e-06,"{""active_predicted_delta_b"": [0.001263819855368658, -0.0009417503160141843], ""active_squared_error"": 2.3691026268538447e-06, ""benefit_off_minus_active_mse"": -2.1827340387165665e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8636858813727821e-07, ""sample_id"": 60, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.0004017372557427734, 0.00045972203952260315], ""window_id"": 150}"
cnn_sample,cnn_residual,61,benefit_off_minus_active_mse,5.3938046383740735e-06,"{""active_predicted_delta_b"": [0.002474659838286294, -0.004083029966287084], ""active_squared_error"": 8.266861323966948e-07, ""benefit_off_minus_active_mse"": 5.3938046383740735e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 6.220490770770768e-06, ""sample_id"": 61, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0015932283131405711, -0.0031468404922634363], ""window_id"": 132}"
cnn_sample,cnn_residual,62,benefit_off_minus_active_mse,1.3978248003286331e-05,"{""active_predicted_delta_b"": [0.0018176948148949145, -0.0028411968452743165], ""active_squared_error"": 3.027399530115869e-06, ""benefit_off_minus_active_mse"": 1.3978248003286331e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.70056475334022e-05, ""sample_id"": 62, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0032412514556199312, -0.004848255775868893], ""window_id"": 460}"
cnn_sample,cnn_residual,63,benefit_off_minus_active_mse,1.1189405289449225e-06,"{""active_predicted_delta_b"": [0.002282473857953626, -0.0018837524650292426], ""active_squared_error"": 6.148041361732731e-07, ""benefit_off_minus_active_mse"": 1.1189405289449225e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.7337446651181956e-06, ""sample_id"": 63, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.00151346274651587, -0.0010848593665286899], ""window_id"": 111}"
cnn_sample,cnn_residual,64,benefit_off_minus_active_mse,2.1573129171905063e-05,"{""active_predicted_delta_b"": [0.0027590751013305223, -0.00426425929363119], ""active_squared_error"": 1.471144873205168e-06, ""benefit_off_minus_active_mse"": 2.1573129171905063e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.304427404511023e-05, ""sample_id"": 64, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.003819783218204975, -0.0056122904643416405], ""window_id"": 486}"
cnn_sample,cnn_residual,65,benefit_off_minus_active_mse,1.2501075250021928e-05,"{""active_predicted_delta_b"": [0.002348396330977368, -0.0016125912277404997], ""active_squared_error"": 4.433291546044517e-06, ""benefit_off_minus_active_mse"": 1.2501075250021928e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.6934366796066445e-05, ""sample_id"": 65, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.0049538020975887775, -0.003054272150620818], ""window_id"": 251}"
cnn_sample,cnn_residual,66,benefit_off_minus_active_mse,6.276700822564917e-06,"{""active_predicted_delta_b"": [0.002488910489701397, -0.0022570276936683072], ""active_squared_error"": 6.371371125443268e-08, ""benefit_off_minus_active_mse"": 6.276700822564917e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 6.34041453381935e-06, ""sample_id"": 66, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.002424541860818863, -0.0026081460528075695], ""window_id"": 404}"
cnn_sample,cnn_residual,67,benefit_off_minus_active_mse,-3.054530591722902e-06,"{""active_predicted_delta_b"": [0.002915823435691772, -0.005553179244498071], ""active_squared_error"": 6.57313395925629e-06, ""benefit_off_minus_active_mse"": -3.054530591722902e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.518603367533388e-06, ""sample_id"": 67, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0011075215879827738, -0.0024105191696435213], ""window_id"": 444}"
cnn_sample,cnn_residual,68,benefit_off_minus_active_mse,1.5656798401834193e-06,"{""active_predicted_delta_b"": [0.0017053810204970688, -0.002271101464020681], ""active_squared_error"": 3.878526138662017e-07, ""benefit_off_minus_active_mse"": 1.5656798401834193e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.953532454049621e-06, ""sample_id"": 68, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0010680364212021232, -0.0016632387414574623], ""window_id"": 229}"
cnn_sample,cnn_residual,69,benefit_off_minus_active_mse,6.987433103860568e-06,"{""active_predicted_delta_b"": [0.0012157168584742786, -0.000950769717795687], ""active_squared_error"": 7.055750576790593e-06, ""benefit_off_minus_active_mse"": 6.987433103860568e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.4043183680651161e-05, ""sample_id"": 69, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004220692906528711, -0.0032050146255642176], ""window_id"": 71}"
cnn_sample,cnn_residual,70,benefit_off_minus_active_mse,-3.3568884914963307e-06,"{""active_predicted_delta_b"": [0.001127843714345416, -0.002564106069360954], ""active_squared_error"": 3.7747521437030555e-06, ""benefit_off_minus_active_mse"": -3.3568884914963307e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.1786365220672487e-07, ""sample_id"": 70, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.0007346600759774446, -0.0005440605455078185], ""window_id"": 39}"
cnn_sample,cnn_residual,71,benefit_off_minus_active_mse,1.5349734292723738e-06,"{""active_predicted_delta_b"": [0.001984908701921017, -0.002178979986199459], ""active_squared_error"": 4.6168114842128907e-07, ""benefit_off_minus_active_mse"": 1.5349734292723738e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.996654577693663e-06, ""sample_id"": 71, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0012520657619461417, -0.0015574467834085226], ""window_id"": 132}"
cnn_sample,cnn_residual,72,benefit_off_minus_active_mse,2.6437029212165953e-06,"{""active_predicted_delta_b"": [0.0020868820160261006, -0.0024012878780011876], ""active_squared_error"": 2.946147176915531e-07, ""benefit_off_minus_active_mse"": 2.6437029212165953e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.938317638908148e-06, ""sample_id"": 72, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0015056016854941845, -0.0018999470630660653], ""window_id"": 105}"
cnn_sample,cnn_residual,73,benefit_off_minus_active_mse,4.826970294018086e-06,"{""active_predicted_delta_b"": [0.0026541092835432423, -0.002678697719856395], ""active_squared_error"": 1.844583459077368e-07, ""benefit_off_minus_active_mse"": 4.826970294018086e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.011428639925823e-06, ""sample_id"": 73, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0021931142546236515, -0.00228322297334671], ""window_id"": 18}"
cnn_sample,cnn_residual,74,benefit_off_minus_active_mse,2.302979385328117e-06,"{""active_predicted_delta_b"": [0.0016186487043650913, -0.0009914666817335024], ""active_squared_error"": 2.1525747624235236e-07, ""benefit_off_minus_active_mse"": 2.302979385328117e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.5182368615704696e-06, ""sample_id"": 74, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0015302184037864208, -0.001641616690903902], ""window_id"": 24}"
cnn_sample,cnn_residual,75,benefit_off_minus_active_mse,1.3191909047865614e-05,"{""active_predicted_delta_b"": [0.0021436372919110473, -0.0019101425233400478], ""active_squared_error"": 5.007450986539662e-06, ""benefit_off_minus_active_mse"": 1.3191909047865614e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8199360034405277e-05, ""sample_id"": 75, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004628221970051527, -0.0038701784797012806], ""window_id"": 30}"
cnn_sample,cnn_residual,76,benefit_off_minus_active_mse,1.3522640980681626e-06,"{""active_predicted_delta_b"": [0.001896552146398395, -0.002116560848806101], ""active_squared_error"": 4.484594758242868e-07, ""benefit_off_minus_active_mse"": 1.3522640980681626e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8007235738924494e-06, ""sample_id"": 76, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0013104493264108896, -0.00137265061493963], ""window_id"": 222}"
cnn_sample,cnn_residual,77,benefit_off_minus_active_mse,-4.913626641035857e-07,"{""active_predicted_delta_b"": [0.0009427348414656836, 0.0009369790549278211], ""active_squared_error"": 1.6061328564601766e-06, ""benefit_off_minus_active_mse"": -4.913626641035857e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.114770192356591e-06, ""sample_id"": 77, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001241021789610386, -0.0008303043432533741], ""window_id"": 9}"
cnn_sample,cnn_residual,78,benefit_off_minus_active_mse,4.069436296922811e-06,"{""active_predicted_delta_b"": [0.002163920074600744, -0.0027386995458917687], ""active_squared_error"": 1.7928639438038387e-07, ""benefit_off_minus_active_mse"": 4.069436296922811e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.2487226913031945e-06, ""sample_id"": 78, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0016858745366334915, -0.0023780816700309515], ""window_id"": 247}"
cnn_sample,cnn_residual,79,benefit_off_minus_active_mse,1.025724170852486e-06,"{""active_predicted_delta_b"": [0.00215177568678621, -0.003596603847494945], ""active_squared_error"": 1.8547863991615983e-06, ""benefit_off_minus_active_mse"": 1.025724170852486e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.8805105700140843e-06, ""sample_id"": 79, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0007442376227118075, -0.002281913999468088], ""window_id"": 339}"
cnn_sample,cnn_residual,80,benefit_off_minus_active_mse,2.52356986379649e-06,"{""active_predicted_delta_b"": [0.0020733460430618594, -0.003130791206542022], ""active_squared_error"": 7.29553081257351e-07, ""benefit_off_minus_active_mse"": 2.52356986379649e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.2531229450538407e-06, ""sample_id"": 80, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0013437960296869278, -0.0021680539939552546], ""window_id"": 75}"
cnn_sample,cnn_residual,81,benefit_off_minus_active_mse,1.4715987463740302e-06,"{""active_predicted_delta_b"": [0.0019371074233548021, -0.0028840781379588266], ""active_squared_error"": 8.631276218072388e-07, ""benefit_off_minus_active_mse"": 1.4715987463740302e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.334726368181269e-06, ""sample_id"": 81, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.00118030805606395, -0.0018100623274222016], ""window_id"": 94}"
cnn_sample,cnn_residual,82,benefit_off_minus_active_mse,4.047923170767524e-06,"{""active_predicted_delta_b"": [0.0018500009468829025, -0.0026885040081160235], ""active_squared_error"": 7.82965477716499e-08, ""benefit_off_minus_active_mse"": 4.047923170767524e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.126219718539174e-06, ""sample_id"": 82, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0016761301085352898, -0.0023330296389758587], ""window_id"": 378}"
cnn_sample,cnn_residual,83,benefit_off_minus_active_mse,1.3607600594382646e-06,"{""active_predicted_delta_b"": [0.0022556971499500355, -0.0013029589379064462], ""active_squared_error"": 3.141386678326953e-07, ""benefit_off_minus_active_mse"": 1.3607600594382646e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.67489872727096e-06, ""sample_id"": 83, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0016503810184076428, -0.0007912268629297614], ""window_id"": 37}"
